,x,y,z,roll,pitch,yaw
2231,223.095123052597,69.2174301147461,-36.2922134399414,0,0,0
2232,223.259097337723,68.7286605834961,-36.4180068969727,0,0,0
2233,223.260528802872,68.7286605834961,-36.4180068969727,0,0,0
2234,223.400574922562,68.2360458374023,-36.5428848266602,0,0,0
2235,223.491046667099,67.9887924194336,-36.605094909668,0,0,0
2236,223.604907035828,67.5544967651367,-36.7137222290039,0,0,0
2237,223.70028758049,67.3054122924805,-36.7756729125977,0,0,0
2238,223.801225185394,67.0554122924805,-36.8375625610352,0,0,0
2239,223.891040802002,66.7418060302734,-36.9149055480957,0,0,0
2240,224.055059909821,66.2383270263672,-37.0386543273926,0,0,0
2241,224.056785106659,66.2383270263672,-37.0386543273926,0,0,0
2242,224.205066680908,65.794792175293,-37.1471214294434,0,0,0
2243,224.271066904068,65.5404891967774,-37.2092094421387,0,0,0
2244,224.401664733887,65.0940170288086,-37.3180770874023,0,0,0
2245,224.501960992813,64.8380966186523,-37.3804397583008,0,0,0
2246,224.559173822403,64.6455612182617,-37.4273376464844,0,0,0
2247,224.70134305954,64.1949234008789,-37.5370864868164,0,0,0
2248,224.759203910828,64.001220703125,-37.5842819213867,0,0,0
2249,224.901226997375,63.4831237792969,-37.7105331420898,0,0,0
2250,224.987047433853,63.2233123779297,-37.7738723754883,0,0,0
2251,225.105547904968,62.7021636962891,-37.9009170532227,0,0,0
2252,225.107725143433,62.7021636962891,-37.9009170532227,0,0,0
2253,225.301142692566,62.2435684204102,-38.0128555297852,0,0,0
2254,225.379044771194,61.9807968139648,-38.0770492553711,0,0,0
2255,225.502683401108,61.4538192749023,-38.205924987793,0,0,0
2256,225.600538492203,61.1235618591309,-38.2867393493652,0,0,0
2257,225.699943065643,60.9248809814453,-38.3353881835937,0,0,0
2258,225.775081396103,60.6592864990234,-38.4004974365234,0,0,0
2259,225.900036334991,60.1266937255859,-38.5311431884766,0,0,0
2260,226.001049518585,59.8596801757813,-38.5965728759766,0,0,0
2261,226.091108322144,59.5919799804688,-38.6621856689453,0,0,0
2262,226.20107793808,59.1223297119141,-38.7773017883301,0,0,0
2263,226.300889968872,58.8532409667969,-38.8431434631348,0,0,0
2264,226.399415254593,58.5834808349609,-38.9091377258301,0,0,0
2265,226.470982313156,58.3130493164063,-38.975269317627,0,0,0
2266,226.600258350372,57.8386192321777,-39.0912132263184,0,0,0
2267,226.699968576431,57.5668144226074,-39.1574211120605,0,0,0
2268,226.775050878525,57.2943382263184,-39.223705291748,0,0,0
2269,226.900942325592,56.7480430603027,-39.3563652038574,0,0,0
2270,227.000491380692,56.474178314209,-39.4224815368652,0,0,0
2271,227.090954065323,56.1996269226074,-39.488582611084,0,0,0
2272,227.200345039368,55.7179870605469,-39.6041793823242,0,0,0
2273,227.300561666489,55.4420471191406,-39.6699752807617,0,0,0
2274,227.391215085983,55.1654357910156,-39.7356796264648,0,0,0
2275,227.501003503799,54.6801910400391,-39.8504486083984,0,0,0
2276,227.600075960159,54.4717025756836,-39.8994293212891,0,0,0
2277,227.671031475067,54.1930770874023,-39.9646759033203,0,0,0
2278,227.802127838135,53.7043609619141,-40.0786972045898,0,0,0
2279,227.900225877762,53.4244232177734,-40.1436386108398,0,0,0
2280,227.967028856277,53.1438598632812,-40.2085342407227,0,0,0
2281,228.100711584091,52.6517791748047,-40.3219947814941,0,0,0
2282,228.191190242767,52.3699340820312,-40.3866310119629,0,0,0
2283,228.300748586655,51.8756370544434,-40.4996376037598,0,0,0
2284,228.400721073151,51.6633148193359,-40.547908782959,0,0,0
2285,228.48305773735,51.379638671875,-40.6122550964355,0,0,0
2286,228.600777387619,50.8110961914062,-40.7407951354981,0,0,0
2287,228.700211524963,50.597412109375,-40.7887916564941,0,0,0
2288,228.771070957184,50.3119201660156,-40.8527717590332,0,0,0
2289,228.901056289673,49.7397766113281,-40.9805488586426,0,0,0
2290,229.001118898392,49.4530792236328,-41.0441474914551,0,0,0
2291,229.083032846451,49.2376327514648,-41.0917892456055,0,0,0
2292,229.200737953186,48.7339363098145,-41.2028999328613,0,0,0
2293,229.299297332764,48.4455146789551,-41.2661323547363,0,0,0
2294,229.379009962082,48.1565284729004,-41.329273223877,0,0,0
2295,229.501267433166,47.6498413085938,-41.4396095275879,0,0,0
2296,229.600570678711,47.3597259521484,-41.502384185791,0,0,0
2297,229.687037944794,47.0690612792969,-41.5650672912598,0,0,0
2298,229.800554513931,46.4866638183594,-41.6902198791504,0,0,0
2299,229.900271654129,46.1949157714844,-41.7524452209473,0,0,0
2300,229.991108417511,45.9027252197266,-41.8145484924316,0,0,0
2301,230.105932712555,45.390697479248,-41.9229888916016,0,0,0
2302,230.201039791107,45.097713470459,-41.9846343994141,0,0,0
